index,company_name,date,ticker,cusip,reviews_url
77,accuray inc,2007-02-08T00:00:00.000000000,ARAY,4397105,https://www.glassdoor.com/Reviews/Accuray-Reviews-E33929.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
78,accuride corp,2005-04-26T00:00:00.000000000,ACW,00439T206,https://www.glassdoor.com/Reviews/Accuride-Reviews-E15900.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
79,ace comm corp,1996-08-13T00:00:00.000000000,3ACEC,4404109,https://www.glassdoor.com/Reviews/ACE-COMM-Reviews-E6070.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
80,acelrx pharmaceuticals inc,2011-02-14T00:00:00.000000000,ACRX,00444T209,https://www.glassdoor.com/Reviews/AcelRx-Pharmaceuticals-Inc-Reviews-E896726.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
81,acer therapeutics inc,None,None,None,https://www.glassdoor.com/Reviews/Acer-Therapeutics-Reviews-E2564767.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
82,aceto corp,None,None,None,https://www.glassdoor.com/Reviews/Aceto-Reviews-E1085.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
83,achaogen inc,2014-03-12T00:00:00.000000000,AKAOQ,4449104,https://www.glassdoor.com/Reviews/Achaogen-Reviews-E268907.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
84,achieve life sciences inc,19831216,ACHV,4468500,https://www.glassdoor.com/Reviews/Achieve-Life-Sciences-Reviews-E3131632.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
85,achillion pharmaceuticals,2006-10-26T00:00:00.000000000,ACHN.1,00448Q201,https://www.glassdoor.com/Reviews/Achillion-Reviews-E40851.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
86,aci worldwide inc,1995-02-23T00:00:00.000000000,ACIW,4498101,https://www.glassdoor.com/Reviews/ACI-Worldwide-Reviews-E4024.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
87,aclaris therapeutics inc,2015-10-07T00:00:00.000000000,ACRS,00461U105,https://www.glassdoor.com/Reviews/Aclaris-Therapeutics-Reviews-E1401923.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
88,acm research inc,2017-11-03T00:00:00.000000000,ACMR,00108J109,https://www.glassdoor.com/Reviews/ACM-Research-Reviews-E1903911.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
89,acme communications inc,1999-09-30T00:00:00.000000000,ACME,4631107,https://www.glassdoor.com/Reviews/ACME-Communications-Reviews-E9671.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
90,acme packet inc,2006-10-13T00:00:00.000000000,APKT,4764106,https://www.glassdoor.com/Reviews/Acme-Packet-Reviews-E5030079.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
91,acme united corp,None,None,None,https://www.glassdoor.com/Reviews/Acme-United-Reviews-E759.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
92,acnb corp,None,None,None,https://www.glassdoor.com/Reviews/ACNB-Reviews-E6924.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
93,acorda therapeutics inc,2006-02-10T00:00:00.000000000,ACOR,00484M601,https://www.glassdoor.com/Reviews/Acorda-Therapeutics-Reviews-E26857.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
94,acorn energy inc,1992-02-11T00:00:00.000000000,ACFN,4848107,https://www.glassdoor.com/Reviews/Acorn-Energy-Reviews-E1267.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
95,acres commercial realty,19861021,ACR,00489Q102,https://www.glassdoor.com/Reviews/Acres-Reviews-E3646454.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
96,acs motion control ltd,1997-09-25T00:00:00.000000000,ACSEF,M01773106,https://www.glassdoor.com/Reviews/ACS-Motion-Control-Reviews-E8211.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
97,actel corp,1993-08-02T00:00:00.000000000,ACTL.1,4934105,https://www.glassdoor.com/Reviews/Actel-CA--Reviews-E6758569.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
98,actinium pharmaceuticals inc,None,None,None,https://www.glassdoor.com/Reviews/Actinium-Pharmaceuticals-Reviews-E3146363.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
99,active network inc,2011-05-25T00:00:00.000000000,ACTV.2,00506D100,https://www.glassdoor.com/Reviews/Active-Network-Reviews-E35165.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
100,actividentity corp,2000-03-16T00:00:00.000000000,ACTI,00506P103,https://www.glassdoor.com/Reviews/ActivIdentity-Reviews-E7019.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
101,activision blizzard inc,None,None,None,https://www.glassdoor.com/Reviews/Activision-Blizzard-Reviews-E605784.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
102,activision inc,None,None,None,https://www.glassdoor.com/Reviews/Activision-Reviews-E3809.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
103,actua corp,1999-08-05T00:00:00.000000000,ACTA,5094107,https://www.glassdoor.com/Reviews/Actua-PA--Reviews-E1930029.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
104,actuate corp,1998-07-17T00:00:00.000000000,BIRT,00508B102,https://www.glassdoor.com/Reviews/Actuate-Reviews-E7344.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
105,acuity brands inc,None,None,None,https://www.glassdoor.com/Reviews/Acuity-Brands-Reviews-E13436.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
106,acuityads holdings inc,None,None,None,https://www.glassdoor.com/Reviews/AcuityAds-Reviews-E796080.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
107,acumen pharmaceuticals inc,2021-07-01T00:00:00.000000000,ABOS,00509G209,https://www.glassdoor.com/Reviews/Acumen-Pharmaceuticals-Reviews-E321443.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
108,acura pharmaceuticals inc,None,None,None,https://www.glassdoor.com/Reviews/Acura-Pharmaceuticals-Reviews-E889.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
109,acushnet holdings corp,2016-10-28T00:00:00.000000000,GOLF,5098108,https://www.glassdoor.com/Reviews/Acushnet-Reviews-E13799.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
110,acusphere inc,20031007,ACUS,00511R854,https://www.glassdoor.com/Reviews/Acusphere-Reviews-E13501.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
111,acutus medical inc,2020-08-06T00:00:00.000000000,AFIB,5111109,https://www.glassdoor.com/Reviews/Acutus-Medical-Reviews-E1053072.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
112,acv auctions inc,2021-03-24T00:00:00.000000000,ACVA,00091G104,https://www.glassdoor.com/Reviews/ACV-Auctions-Reviews-E1454481.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
113,adamas pharmaceuticals inc,2014-04-10T00:00:00.000000000,ADMS,00548A106,https://www.glassdoor.com/Reviews/Adamas-Pharmaceuticals-Reviews-E1326443.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
114,adamis pharmaceuticals corp,None,None,None,https://www.glassdoor.com/Reviews/Adamis-Pharmaceuticals-Reviews-E4446.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
115,adams golf inc,1998-07-10T00:00:00.000000000,ADGF,6228209,https://www.glassdoor.com/Reviews/Adams-Golf-Reviews-E8227.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
116,adams resources  energy inc,None,None,None,https://www.glassdoor.com/Reviews/Adams-Resources-Reviews-E760.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
117,adapthealth corp,None,None,None,https://www.glassdoor.com/Reviews/AdaptHealth-Reviews-E1571700.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
118,adaptimmune therapeutics,2015-05-06T00:00:00.000000000,ADAP,00653A107,https://www.glassdoor.com/Reviews/Adaptimmune-Reviews-E814980.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
119,adc telecommunications inc,1979-03-16T00:00:00.000000000,ADCT.1,886309,https://www.glassdoor.com/Reviews/ADC-Telecommunications-Reviews-E1075.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
120,adc therapeutics sa,2020-05-15T00:00:00.000000000,ADCT,H0036K147,https://www.glassdoor.com/Reviews/ADC-Therapeutics-Reviews-E2463941.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
121,addus homecare corp,2009-10-28T00:00:00.000000000,ADUS,6739106,https://www.glassdoor.com/Reviews/Addus-HomeCare-Reviews-E19430.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
122,addvantage technologies gp,1991-06-26T00:00:00.000000000,AEY,6743306,https://www.glassdoor.com/Reviews/ADDvantage-Technologies-Group-Reviews-E6808.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
123,adecoagro sa,2011-01-28T00:00:00.000000000,AGRO,L00849106,https://www.glassdoor.com/Reviews/Adecoagro-Reviews-E2483665.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
124,adeia inc,2003-11-13T00:00:00.000000000,ADEA,00676P107,https://www.glassdoor.com/Reviews/Adeia-Reviews-E6127296.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
125,adept technology inc,1995-12-15T00:00:00.000000000,ADEP,6854202,https://www.glassdoor.com/Reviews/Adept-Technology-Reviews-E4364.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
126,adeptus health inc,2014-06-25T00:00:00.000000000,ADPTQ,6855100,https://www.glassdoor.com/Reviews/Adeptus-Health-Reviews-E977312.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
